hltTimingSummary output at a glance: 

Input file: outputTiming.root
Output root file name: outfile.root

NOTE: Results obtained using CPU time.
      Due to resolution effects in CPUTimer, event histograms may not reflect reality.
      Please be aware of these limitations when drawing your conclusions.

Skipping 65 event(s) due to module initialization:
Events 0, 1, 15, 77, 26, 24, 79, 5, 20, 7516, 271, 186, 258, 530, 56, 1773, 2049, 4609, 1999, 76, 350, 952, 97583, 379, 804, 24881, 39009, 15592, 7970, 99410, 8614, 4317, 17, 164, 395, 19, 2203, 13822, 2379, 3761, 16184, 38, 118, 222, 512, 158, 108, 5473, 207, 751, 4069, 6102, 15685, 28967, 3990, 77063, 1621, 123, 4843, 692, 300, 561, 25, 800, 3887

Not including any information from the following excluded modules: 
hltGetRaw
hltGetConditions
hltBoolFalse
hltBoolTrue

Average path times are as follows (all in msec): 
Module hltL1HTT100singleMuL2PreFiltered3 was slowest in event 32735, with time:    1.0000 msec
Module hltL1HTT100singleMuL3PreFiltered5 was slowest in event 15908, with time:    1.0000 msec
Module hltPreHT400Mu5PFMHT50 was slowest in event 1058, with time:    1.0000 msec
Module hltL1sL1MuOpenDoubleEG5 was slowest in event 5351, with time:    1.0000 msec
Module hltL1sL1Mu3EG5 was slowest in event 84693, with time:    1.0000 msec
Module hltL1sL1Mu0HTT50 was slowest in event 9593, with time:    1.0000 msec
Module hltL1sL1MuOpenEG12 was slowest in event 15596, with time:    1.0000 msec
Module hltL1sL1SingleMu10ETM20 was slowest in event 2365, with time:    1.0000 msec
Module hltTauJet5 was slowest in event 3864, with time:    1.0000 msec
Module hltL1sL1Mu7EG5 was slowest in event 16366, with time:    4.0000 msec
Module hltL1sL1Mu12EG5 was slowest in event 16366, with time:    2.9990 msec
Module hltL1sL1Mu10Eta2p1Jet16Jet8Central was slowest in event 4551, with time:    1.0000 msec
Module hltPFTauMediumIso20 was slowest in event 1366, with time:    1.0000 msec
Module hltPFTauMediumIso20Track was slowest in event 4960, with time:    1.0000 msec
Module hltPFTauMediumIso20TrackMediumIso was slowest in event 7425, with time:    1.0000 msec
Module hltL1sL1DoubleMuOpenEG5 was slowest in event 63361, with time:    2.9990 msec
Module hltPrePhoton40CaloIdLR014MR150 was slowest in event 282, with time:    1.0000 msec
Module hltEG40EtFilter was slowest in event 93364, with time:    1.0000 msec
Module hltEG40CaloIdLClusterShapeFilter was slowest in event 14802, with time:    1.0000 msec
Module hltEG40CaloIdLHEFilter was slowest in event 915, with time:    1.0000 msec
Module hltPrePhoton40CaloIdLR017MR500 was slowest in event 226, with time:    1.0000 msec
Module hltR017MR500 was slowest in event 1477, with time:    1.0000 msec
Module hltPrePhoton40CaloIdLR023MR350 was slowest in event 179, with time:    1.0000 msec
Module hltR023MR350 was slowest in event 12103, with time:    1.0000 msec
Module hltPrePhoton40CaloIdLR029MR250 was slowest in event 242, with time:    1.0000 msec
Module hltR029MR250 was slowest in event 12064, with time:    1.0000 msec
Module hltPrePhoton40CaloIdLR042MR200 was slowest in event 148, with time:    1.0000 msec
Module hltR042MR200 was slowest in event 65365, with time:    1.0000 msec
Module hltPreDoublePhoton40CaloIdLMR150 was slowest in event 606, with time:    1.0000 msec
Module hltEG40EtDoubleFilterUnseeded was slowest in event 591, with time:    1.0000 msec
Module hltEG40CaloIdLClusterShapeDoubleFilterUnseeded was slowest in event 7454, with time:    1.0000 msec
Module hltEG40CaloIdLHEDoubleFilterUnseeded was slowest in event 73511, with time:    1.0000 msec
Module hltMR150 was slowest in event 19083, with time:    1.0000 msec
Module hltPreDoublePhoton40CaloIdLR014MR150 was slowest in event 842, with time:    1.0000 msec
Module hltPrePhoton55CaloIdLR017MR500 was slowest in event 345, with time:    1.0000 msec
Module hltEG55EtFilter was slowest in event 53769, with time:    2.0000 msec
Module hltEG55CaloIdLClusterShapeFilter was slowest in event 536, with time:    1.0000 msec
Module hltEG55CaloIdLHEFilter was slowest in event 4113, with time:    1.0000 msec
Module hltPrePhoton55CaloIdLR023MR350 was slowest in event 210, with time:    1.0000 msec
Module hltPrePhoton55CaloIdLR029MR250 was slowest in event 99862, with time:    1.0000 msec
Module hltPrePhoton55CaloIdLR042MR200 was slowest in event 256, with time:    1.0000 msec
Module hltPreHT350Ele5CaloIdVLCaloIsoVLTrkIdVLTrkIsoVLPFMHT45 was slowest in event 12667, with time:    1.0000 msec
Module hltEG5EtFilterUnseeded was slowest in event 11333, with time:    1.0000 msec
Module hltEle5CaloIdVLNoL1SeedClusterShapeFilter was slowest in event 2402, with time:    1.0000 msec
Module hltEle5CaloIdVLCaloIsoVLNoL1SeedEcalIsolFilter was slowest in event 4887, with time:    1.0000 msec
Module hltEle5CaloIdVLCaloIsoVLNoL1SeedHEFilter was slowest in event 14480, with time:    1.0000 msec
Module hltEle5CaloIdVLCaloIsoVLNoL1SeedHcalIsolFilter was slowest in event 15055, with time:    1.0000 msec
Module hltEle5CaloIdVLCaloIsoVLNoL1SeedPixelMatchFilter was slowest in event 3169, with time:    1.0000 msec
Module hltEle5CaloIdVLTrkIdVLCaloIsoVLNoL1SeedOneOEMinusOneOPFilter was slowest in event 8626, with time:    1.0000 msec
Module hltEle5CaloIdVLTrkIdVLCaloIsoVLNoL1SeedDetaFilter was slowest in event 18949, with time:    1.0000 msec
Module hltEle5CaloIdVLTrkIdVLCaloIsoVLNoL1SeedDphiFilter was slowest in event 9386, with time:    1.0000 msec
Module hltEle5CaloIdVLTrkIdVLCaloIsoVLTrkIsoVLNoL1SeedTrackIsolFilter was slowest in event 8626, with time:    1.0000 msec
Module hltPreHT400Ele5CaloIdVLCaloIsoVLTrkIdVLTrkIsoVLPFMHT50 was slowest in event 3630, with time:    1.0000 msec
Module hltL1sL1EG5HTT100 was slowest in event 1547, with time:    1.0000 msec
Module hltL1sL1EG5DoubleJet20Central was slowest in event 70737, with time:    1.0000 msec
Module hltPreEle12CaloIdLCaloIsoVLTrkIdVLTrkIsoVLR014MR200 was slowest in event 4905, with time:    1.0000 msec
Module hltEG12EtFilterUnseeded was slowest in event 1568, with time:    1.0000 msec
Module hltEle12CaloIdLClusterShapeFilterUnseeded was slowest in event 406, with time:    1.0000 msec
Module hltEle12CaloIdLCaloIsoVLEcalIsolFilterUnseeded was slowest in event 279, with time:    1.0000 msec
Module hltEle12CaloIdLCaloIsoVLHEFilterUnseeded was slowest in event 18226, with time:    1.0000 msec
Module hltEle12CaloIdLIsoVLHcalIsolFilterUnseeded was slowest in event 8644, with time:    1.0000 msec
Module hltEle12CaloIdLIsoVLPixelMatchFilterUnseeded was slowest in event 16655, with time:    1.0000 msec
Module hltEle12CaloIdLTrkIdVLCaloIsoVLOneOEMinusOneOPFilterUnseeded was slowest in event 3340, with time:    1.0000 msec
Module hltEle12CaloIdLTrkIdVLCaloIsoVLDetaFilterUnseeded was slowest in event 12816, with time:    1.0000 msec
Module hltEle12CaloIdLTrkIdVLCaloIsoVLDphiFilterUnseeded was slowest in event 36726, with time:    1.0000 msec
Module hltHitElectronActivityTrackIsol was slowest in event 37455, with time:    3.9990 msec
Module hltEle12CaloIdLTrkIdVLCaloIsoVLTrkIsoVLTrackIsolFilterUnseeded was slowest in event 19566, with time:    1.0000 msec
Module hltPreEle12CaloIdLCaloIsoVLTrkIdVLTrkIsoVLR025MR200 was slowest in event 434, with time:    1.0000 msec
Module hltPreEle12CaloIdLCaloIsoVLTrkIdVLTrkIsoVLR029MR200 was slowest in event 3910, with time:    1.0000 msec
Module hltPreEle12CaloIdLCaloIsoVLTrkIdVLTrkIsoVLR033MR200 was slowest in event 434, with time:    1.0000 msec
Module hltL1sL1SingleEG15 was slowest in event 40198, with time:    1.0000 msec
Module hltPFJet20 was slowest in event 9553, with time:    1.0000 msec
Module hltL1sL1SingleEG18orL1SingleEG20 was slowest in event 71668, with time:    1.9990 msec
Module hltPreEle20CaloIdVTCaloIsoTTrkIdTTrkIsoTMediumIsoPFTau20 was slowest in event 308, with time:    1.0000 msec
Module hltEGRegionalL1SingleEG18orL1SingleEG20 was slowest in event 8935, with time:    1.0000 msec
Module hltEG20EtFilterL1SingleEG18orL1SingleEG20 was slowest in event 80052, with time:    1.0000 msec
Module hltEG20CaloIdTClusterShapeFilterL1SingleEG18orL1SingleEG20 was slowest in event 216, with time:    1.0000 msec
Module hltEle20CaloIdTCaloIsoTEcalIsoFilterL1SingleEG18orL1SingleEG20 was slowest in event 34232, with time:    1.0000 msec
Module hltEle20CaloIdVTCaloIsoTHEFilterL1SingleEG18orL1SingleEG20 was slowest in event 191, with time:    1.0000 msec
Module hltEle20CaloIdVTCaloIsoTHcalIsoFilterL1SingleEG18orL1SingleEG20 was slowest in event 245, with time:    1.0000 msec
Module hltEle20CaloIdVTCaloIsoTPixelMatchFilterL1SingleEG18orL1SingleEG20 was slowest in event 1485, with time:    1.0000 msec
Module hltEle20CaloIdVTCaloIsoTOneOEMinusOneOPFilterL1SingleEG18orL1SingleEG20 was slowest in event 575, with time:    1.0000 msec
Module hltEle20CaloIdVTCaloIsoTTrkIdTDetaFilterL1SingleEG18orL1SingleEG20 was slowest in event 17081, with time:    1.0000 msec
Module hltEle20CaloIdVTCaloIsoTTrkIdTDphiFilterL1SingleEG18orL1SingleEG20 was slowest in event 9238, with time:    1.0000 msec
Module hltEle20CaloIdVTCaloIsoTTrkIdTTrkIsoTTrackIsoFilterL1SingleEG18orL1SingleEG20 was slowest in event 4651, with time:    1.0000 msec
Module hltOverlapFilterIsoEle20CaloJet5 was slowest in event 4192, with time:    1.0000 msec
Module hltOverlapFilterIsoEle20MediumIsoPFTau20 was slowest in event 16232, with time:    1.0000 msec
Module hltL1sL1SingleEG22 was slowest in event 6344, with time:    1.0000 msec
Module hltPreEle25CaloIdVTTrkIdTCentralJet30BTagIP was slowest in event 49, with time:    1.0000 msec
Module hltEG25EtFilter was slowest in event 51341, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTClusterShapeFilter was slowest in event 344, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTHEFilter was slowest in event 269, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTPixelMatchFilter was slowest in event 584, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTOneOEMinusOneOPFilter was slowest in event 345, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTDetaFilter was slowest in event 2472, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTDphiFilter was slowest in event 7391, with time:    1.0000 msec
Module hltCleanEle25CaloIdVTTrkIdTFromAK5CorrBJets was slowest in event 805, with time:    1.0000 msec
Module hltSingleEleCleanBJet30Central was slowest in event 1200, with time:    1.0000 msec
Module hltGetJetsfrom1EleCleanBJet30Central was slowest in event 4150, with time:    1.0000 msec
Module hltSelectorEleJetsSingleTop was slowest in event 4024, with time:    1.0000 msec
Module hltBLifetimeL25JetsEleJetSingleTop was slowest in event 10970, with time:    1.0000 msec
Module hltBLifetimeL25AssociatorEleJetSingleTop was slowest in event 1336, with time:    1.0000 msec
Module hltBLifetimeL25TagInfosEleJetSingleTop was slowest in event 42110, with time:    2.0000 msec
Module hltBLifetimeL25BJetTagsEleJetSingleTop was slowest in event 2472, with time:    1.0000 msec
Module hltBLifetimeL25FilterEleJetSingleTop was slowest in event 823, with time:    1.0000 msec
Module hltBLifetimeRegionalPixelSeedGeneratorEleJetSingleTop was slowest in event 9605, with time:   56.9910 msec
Module hltBLifetimeRegionalCkfTrackCandidatesEleJetSingleTop was slowest in event 9605, with time:  697.8940 msec
Module hltBLifetimeRegionalCtfWithMaterialTracksEleJetSingleTop was slowest in event 9605, with time:   37.9940 msec
Module hltBLifetimeL3AssociatorEleJetSingleTop was slowest in event 1874, with time:    1.0000 msec
Module hltBLifetimeL3TagInfosEleJetSingleTop was slowest in event 2962, with time:    1.0000 msec
Module hltBLifetimeL3BJetTagsEleJetSingleTop was slowest in event 3989, with time:    1.0000 msec
Module hltBLifetimeL3FilterEleJetSingleTop was slowest in event 3007, with time:    1.0000 msec
Module hltPreEle25CaloIdVTTrkIdTCentralPFJet30 was slowest in event 98, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTJetCollectionsForLeptonPlusPFJets was slowest in event 1286, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCentralPFJet30EleCleaned was slowest in event 3140, with time:    1.0000 msec
Module hltPreEle25CaloIdVTTrkIdTDiCentralPFJet30 was slowest in event 90381, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTDiCentralPFJet30EleCleaned was slowest in event 2962, with time:    1.0000 msec
Module hltPreEle25CaloIdVTTrkIdTTriCentralPFJet30 was slowest in event 1334, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTTriCentralPFJet30EleCleaned was slowest in event 2039, with time:    1.0000 msec
Module hltPreEle25CaloIdVTTrkIdTQuadCentralPFJet30 was slowest in event 104, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTQuadCentralPFJet30EleCleaned was slowest in event 4904, with time:    1.0000 msec
Module hltPreEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTCentralJet30 was slowest in event 1091, with time:    1.0000 msec
Module hltEG25CaloIdTClusterShapeFilter was slowest in event 85494, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTEcalIsolFilter was slowest in event 1197, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTHEFilter was slowest in event 772, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTHcalIsolFilter was slowest in event 2266, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTPixelMatchFilter was slowest in event 1322, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTOneOEMinusOneOPFilter was slowest in event 18750, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTDetaFilter was slowest in event 12035, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTDphiFilter was slowest in event 4042, with time:    1.0000 msec
Module hltEle25CaloIdVTTrkIdTCaloIsoTTrkIsoTTrackIsolFilter was slowest in event 4192, with time:    1.0000 msec
Module hltCleanEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTFromAK5CorrJetsCentralJet30 was slowest in event 3989, with time:    1.0000 msec
Module hltEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTCentralJet30EleCleaned was slowest in event 20213, with time:    1.0000 msec
Module hltPreEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTCentralPFJet30 was slowest in event 1487, with time:    1.0000 msec
Module hltEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTJetCollectionsForLeptonPlusPFJets was slowest in event 2738, with time:    1.0000 msec
Module hltEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTCentralPFJet30EleCleaned was slowest in event 6052, with time:    1.0000 msec
Module hltPreEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTDiCentralPFJet30 was slowest in event 102, with time:    1.0000 msec
Module hltEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTDiCentralPFJet30EleCleaned was slowest in event 4824, with time:    1.0000 msec
Module hltPreEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTTriCentralPFJet30 was slowest in event 309, with time:    1.0000 msec
Module hltEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTTriCentralPFJet30EleCleaned was slowest in event 5995, with time:    1.0000 msec
Module hltPreEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTQuadCentralPFJet30 was slowest in event 2308, with time:    1.0000 msec
Module hltEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTQuadCentralPFJet30EleCleaned was slowest in event 13577, with time:    1.0000 msec
Module hltPreEle25CaloIdVTCaloIsoTTrkIdTTrkIsoTCentralJet30BTagIP was slowest in event 1059, with time:    1.0000 msec
Module hltCleanEle25CaloIdLCaloIsoTTrkIdVLTrkIsoTFromAK5CorrBJets was slowest in event 3140, with time:    1.0000 msec
Module hltSingleIsoEleCleanBJet30Central was slowest in event 16114, with time:    1.0000 msec
Module hltGetJetsfrom1IsoEleCleanBJet30Central was slowest in event 9369, with time:    1.0000 msec
Module hltSelectorIsoEleJetsSingleTop was slowest in event 4960, with time:    1.0000 msec
Module hltBLifetimeL25JetsIsoEleJetSingleTop was slowest in event 2800, with time:    1.0000 msec
Module hltBLifetimeL25AssociatorIsoEleJetSingleTop was slowest in event 1366, with time:    1.0000 msec
Module hltBLifetimeL25TagInfosIsoEleJetSingleTop was slowest in event 2800, with time:    1.0000 msec
Module hltBLifetimeL25BJetTagsIsoEleJetSingleTop was slowest in event 4042, with time:    1.0000 msec
Module hltBLifetimeL25FilterIsoEleJetSingleTop was slowest in event 2916, with time:    1.0000 msec
Module hltBLifetimeRegionalPixelSeedGeneratorIsoEleJetSingleTop was slowest in event 86156, with time:   38.9940 msec
Module hltBLifetimeRegionalCkfTrackCandidatesIsoEleJetSingleTop was slowest in event 79593, with time:  395.9400 msec
Module hltBLifetimeRegionalCtfWithMaterialTracksIsoEleJetSingleTop was slowest in event 42802, with time:   24.9960 msec
Module hltBLifetimeL3AssociatorIsoEleJetSingleTop was slowest in event 3140, with time:    1.0000 msec
Module hltBLifetimeL3TagInfosIsoEleJetSingleTop was slowest in event 5807, with time:    1.0000 msec
Module hltBLifetimeL3BJetTagsIsoEleJetSingleTop was slowest in event 9924, with time:    1.0000 msec
Module hltBLifetimeL3FilterIsoEleJetSingleTop was slowest in event 4501, with time:    1.0000 msec
Module hltPreEle27WP80DiCentralPFJet25PFMHT15 was slowest in event 1827, with time:    1.0000 msec
Module hltEle27WP80CleanAK5PFJet25 was slowest in event 2800, with time:    1.0000 msec
Module hltEle27WP80CentralDiPFJet25Cleaned was slowest in event 36898, with time:    0.9990 msec
Module hltPFMHT15Filter was slowest in event 41036, with time:    0.9990 msec
Module hltPreEle27WP80DiCentralPFJet25 was slowest in event 1201, with time:    1.0000 msec
Module hltPreEle27WP80DiPFJet25Deta3 was slowest in event 283, with time:    1.0000 msec
Module hltEle27WP80DiPFJet25CleanedDeta3 was slowest in event 16522, with time:    1.0000 msec
Module hltPreEle27CaloIdVTTrkIdTDiCentralPFJet25 was slowest in event 522, with time:    1.0000 msec
Module hltEG27CaloIdTClusterShapeFilter was slowest in event 1919, with time:    1.0000 msec
Module hltEG27CaloIdVTHEFilter was slowest in event 7555, with time:    1.0000 msec
Module hltEle27CaloIdVTPixelMatchFilter was slowest in event 1887, with time:    1.0000 msec
Module hltEle27CaloIdVTOneOEMinusOneOPFilter was slowest in event 500, with time:    1.0000 msec
Module hltEle27CaloIdVTTrkIdTDetaFilter was slowest in event 5253, with time:    1.0000 msec
Module hltEle27CaloIdVTTrkIdTDphiFilter was slowest in event 20624, with time:    1.0000 msec
Module hltEle27CaloIdTTrkIdTCleanAK5PFJet25 was slowest in event 805, with time:    1.0000 msec
Module hltEle27CaloIdTTrkIdTCentralDiPFJet25Cleaned was slowest in event 4104, with time:    1.0000 msec
Module hltPreEle27CaloIdVTTrkIdTDiPFJet25Deta3 was slowest in event 1318, with time:    1.0000 msec
Module hltEle27CaloIdVTTrkIdTCleanAK5PFJet25 was slowest in event 2451, with time:    1.0000 msec
Module hltEle27CaloIdVTTrkIdTDiPFJet25CleanedDeta3 was slowest in event 3177, with time:    1.0000 msec
Module hltPreEle32WP80DiCentralPFJet25PFMHT25 was slowest in event 287, with time:    1.0000 msec
Module hltEle32WP80ClusterShapeFilter was slowest in event 242, with time:    1.0000 msec
Module hltEle32WP80EcalIsoFilter was slowest in event 432, with time:    1.0000 msec
Module hltEle32WP80HEFilter was slowest in event 2786, with time:    1.0000 msec
Module hltEle32WP80HcalIsoFilter was slowest in event 6452, with time:    1.0000 msec
Module hltEle32WP80PixelMatchFilter was slowest in event 2750, with time:    1.0000 msec
Module hltEle32WP80OneOEMinusOneOPFilter was slowest in event 1874, with time:    1.0000 msec
Module hltEle32WP80DetaFilter was slowest in event 16674, with time:    1.0000 msec
Module hltEle32WP80DphiFilter was slowest in event 7642, with time:    1.0000 msec
Module hltEle32WP80TrackIsoFilter was slowest in event 5142, with time:    1.0000 msec
Module hltEle32WP80CleanAK5PFJet25 was slowest in event 4005, with time:    1.0000 msec
Module hltPFMHT25Filter was slowest in event 16011, with time:    1.0000 msec
Module hltPreEle32WP80DiPFJet25Deta3p5 was slowest in event 734, with time:    1.0000 msec
Module hltEle32WP80DiPFJet25CleanedDeta3p5 was slowest in event 12734, with time:    1.0000 msec
Module hltPrePhoton30CaloIdVTCentralJet20BTagIP was slowest in event 162, with time:    1.0000 msec
Module hltEG30CaloIdVTClusterShapeFilter was slowest in event 1044, with time:    1.0000 msec
Module hltEG30CaloIdVTHEFilter was slowest in event 1006, with time:    1.0000 msec
Module hltBJetGammaB was slowest in event 3919, with time:    1.0000 msec
Module hltGetJetsfromBJetGammaB was slowest in event 1083, with time:    1.0000 msec
Module hltSelectorJetsGammaB was slowest in event 16670, with time:    1.0000 msec
Module hltBLifetimeL25JetsGammaB was slowest in event 1919, with time:    1.0000 msec
Module hltBLifetimeRegionalPixelSeedGeneratorGammaB was slowest in event 83760, with time:  355.9460 msec
Module hltBLifetimeRegionalCkfTrackCandidatesGammaB was slowest in event 83760, with time: 3902.4070 msec
Module hltBLifetimeRegionalCtfWithMaterialTracksGammaB was slowest in event 83760, with time:  201.9690 msec
Module hltBLifetimeL3AssociatorGammaB was slowest in event 83245, with time:    1.0000 msec
Module hltBLifetimeL3TagInfosGammaB was slowest in event 9605, with time:    2.0000 msec
Module hltBLifetimeL3BJetTagsGammaB was slowest in event 506, with time:    1.0000 msec
Module hltBLifetimeL3FilterGammaB was slowest in event 609, with time:    1.0000 msec
Module hltL1sL1DoubleEG5HTT75 was slowest in event 75701, with time:    2.0000 msec
Module hltL1sL1TripleEG7 was slowest in event 27156, with time:    1.0000 msec
Module hltL1sETT220 was slowest in event 2910, with time:    1.9990 msec
Module hltL1sL1BeamGasHf was slowest in event 2910, with time:    2.0000 msec
Module hltL1sL1BeamGasHfBptxPlusPostQuiet was slowest in event 1770, with time:    1.0000 msec
Module hltL1sL1BeamGasHfBptxMinusPostQuiet was slowest in event 1651, with time:    1.0000 msec
Module hltL1sL1BeamHalo was slowest in event 9634, with time:    1.0000 msec
Module hltL1TechCASTORHaloMuon was slowest in event 55453, with time:    2.0000 msec
Module hltL1TechDTGlobalOR was slowest in event 29748, with time:    1.0000 msec
Module hltL1sL1PreCollisions was slowest in event 50259, with time:    2.9990 msec
Module hltL1sL1InterbunchBsc was slowest in event 50259, with time:    2.0000 msec
Module hltPreIsoTrackHE was slowest in event 831, with time:    1.0000 msec
Module hltHITPixelTracksHB was slowest in event 83760, with time:  314.9520 msec
Module hltHITPixelTracksHE was slowest in event 83760, with time: 2106.6800 msec
Module hltHITPixelVerticesHE was slowest in event 83760, with time:    4.9990 msec
Module hltIsolPixelTrackProdHE was slowest in event 83760, with time: 1648.7490 msec
Module hltIsolPixelTrackL2FilterHE was slowest in event 18017, with time:    1.0000 msec
Module hltHITPixelTripletSeedGeneratorHE was slowest in event 66864, with time:   17.9970 msec
Module hltHITCkfTrackCandidatesHE was slowest in event 97987, with time:  101.9840 msec
Module hltHITCtfWithMaterialTracksHE was slowest in event 16277, with time:    5.9990 msec
Module hltHITIPTCorrectorHE was slowest in event 75, with time:    1.0000 msec
Module hltIsolPixelTrackL3FilterHE was slowest in event 89, with time:    1.0000 msec
Module hltPreIsoTrackHB was slowest in event 4321, with time:    1.0000 msec
Module hltHITPixelVerticesHB was slowest in event 37523, with time:    4.9990 msec
Module hltIsolPixelTrackProdHB was slowest in event 83760, with time:  221.9660 msec
Module hltIsolPixelTrackL2FilterHB was slowest in event 387, with time:    1.0000 msec
Module hltHITPixelTripletSeedGeneratorHB was slowest in event 68572, with time:   30.9960 msec
Module hltHITCkfTrackCandidatesHB was slowest in event 86055, with time:   25.9960 msec
Module hltHITCtfWithMaterialTracksHB was slowest in event 3302, with time:    4.0000 msec
Module hltHITIPTCorrectorHB was slowest in event 101, with time:    1.0000 msec
Module hltIsolPixelTrackL3FilterHB was slowest in event 344, with time:    1.0000 msec
Module hltL1EventNumberNZS was slowest in event 34009, with time:    1.0000 msec
Module hltL1sHcalPhiSym was slowest in event 47127, with time:    1.0000 msec
Module hltL1sTechTrigHCALNoise was slowest in event 5005, with time:    1.0000 msec
Module hltL1sL1TechHCALHFsinglechannel was slowest in event 20409, with time:    1.0000 msec
Module hltPreZeroBias was slowest in event 103, with time:    1.0000 msec
Module hltPrePhysics was slowest in event 82, with time:    1.0000 msec
Module hltPreDSTPhysics was slowest in event 27, with time:    1.0000 msec
Module hltCalibrationEventsFilter was slowest in event 119, with time:    1.0000 msec
Module hltRandomEventsFilter was slowest in event 160, with time:    1.0000 msec
Module hltL1sTrackerCosmics was slowest in event 1838, with time:    1.0000 msec
Module hltPreLogMonitor was slowest in event 826, with time:    1.0000 msec
Module hltLogMonitorFilter was slowest in event 461, with time:    1.0000 msec
Module hltPreDTErrors was slowest in event 630, with time:    1.0000 msec
Module hltDTROMonitorFilter was slowest in event 68, with time:    1.0000 msec
Module hltL1sAlCaEcalPi0Eta was slowest in event 61101, with time:    2.9990 msec
Module hltPreAlCaEcalPi0 was slowest in event 135, with time:    1.0000 msec
Module hltEcalRegionalPi0EtaFEDs was slowest in event 62489, with time:    2.0000 msec
Module hltESRegionalPi0EtaRecHit was slowest in event 64092, with time:    9.9980 msec
Module hltEcalRegionalPi0EtaRecHit was slowest in event 88876, with time:   15.9980 msec
Module hltSimple3x3Clusters was slowest in event 30515, with time:    3.0000 msec
Module hltAlCaPi0RecHitsFilter was slowest in event 52065, with time:    5.9980 msec
Module hltPreAlCaEcalEta was slowest in event 262, with time:    1.0000 msec
Module hltAlCaEtaRecHitsFilter was slowest in event 17377, with time:    4.0000 msec
Module hltPreAlCaEcalPhiSym was slowest in event 767, with time:    1.0000 msec
Module hltAlCaPhiSymStream was slowest in event 33382, with time:    1.0000 msec
Module hltL1sAlCaRPC was slowest in event 71668, with time:    1.9990 msec
Module hltPreAlCaRPCMuonNoTriggers was slowest in event 23244, with time:    1.0000 msec
Module hltRPCMuonNoTriggersL1Filtered0 was slowest in event 2023, with time:    1.0000 msec
Module hltPreAlCaRPCMuonNoHits was slowest in event 9625, with time:    1.0000 msec
Module hltRPCPointProducer was slowest in event 53, with time:    3.0000 msec
Module hltRPCFilter was slowest in event 2033, with time:    1.0000 msec
Module hltPreAlCaRPCMuonNormalisation was slowest in event 85036, with time:    1.0000 msec
Module hltRPCMuonNormaL1Filtered0 was slowest in event 2387, with time:    1.0000 msec
Module hltL1sZeroBiasInstance1 was slowest in event 23232, with time:    1.0000 msec
Module hltPreDQMFEDIntegrity was slowest in event 893, with time:    1.0000 msec
Module hltCSCMonitorModule was slowest in event 52, with time:   46.9930 msec
Module hltDTDQMEvF was slowest in event 65662, with time:    3.0000 msec
Module hltEcalRawToRecHitByproductProducer was slowest in event 16050, with time:    2.0000 msec
Module hltEBHltTask was slowest in event 14950, with time:    1.0000 msec
Module hltEEHltTask was slowest in event 1441, with time:    1.0000 msec
Module hltESFEDIntegrityTask was slowest in event 19032, with time:    1.0000 msec
Module hltHcalDataIntegrityMonitor was slowest in event 5575, with time:    1.0000 msec
Module hltL1tfed was slowest in event 52885, with time:    1.0000 msec
Module hltSiPixelHLTSource was slowest in event 31284, with time:    1.0000 msec
Module hltSiStripFEDCheck was slowest in event 20048, with time:    5.0000 msec
Module hltRPCFEDIntegrity was slowest in event 42286, with time:    1.0000 msec
Module hltFEDSelector was slowest in event 6447, with time:    1.0000 msec
Module hltTriggerSummaryAOD was slowest in event 20048, with time:    7.9980 msec
